t_s,sensor_deg,leap_deg,arducam_deg,sensor_minus_arducam_deg
219.46993411109713,0,0.4569125480041255,-0.5081259967545826,0.5081259967545826
219.64199597186064,0.013442344333926805,0.7672868471585632,0.7778394692577669,-0.7643971249238402
219.81693374690244,0.06975082256885604,0.7981772143584771,-0.5060764129996284,0.5758272355684844
219.98280880847426,0.049758143964293976,0.6103683008314162,-0.8734973883273511,0.9232555322916451
220.1429516252928,0.08528172424326637,0.7417803493491606,-1.6458002059593968,1.7310819302026632
220.31400036274255,0.278607696927945,0.691982026598366,-0.09289137120698959,0.3714990681349346
220.4897405565461,0,0.9361939180957428,-0.5992307885466888,0.5992307885466888
220.66250270043773,0.2196946325213081,0.7749543596495266,-0.22341999511522448,0.4431146276365326
220.83386945935013,0.1180477647677079,0.7255173985400003,1.8822323129564693,-1.7641845481887615
221.0067518803459,0,0.7911824399872591,0.11016890006704139,-0.11016890006704139
221.17082138277843,0.16523746697456915,0.8078180281143357,-0.7668822805010123,0.9321197474755814
221.3405733136552,0.10900869860537368,0.9459641943298781,-0.14989346448677962,0.2589021630921533
221.5055965197973,0,0.5078402883593739,1.7419407679846672,-1.7419407679846672
221.6808934392984,0,0.6928463047246162,-0.2507177975143977,0.2507177975143977
221.85422338421938,0.000925360318293697,0.48368156013215036,-0.7209658846588545,0.7218912449771482
222.0248608316192,0.45259623746917,0.7401197219511173,1.9001004676804825,-1.4475042302113126
222.1993000548722,0,0.46363084905173835,1.3881167752999433,-1.3881167752999433
222.3652575751701,0,0.9155206368775887,1.3232641018564577,-1.3232641018564577
222.53551259321048,0,0.7012508000651642,1.6831728353056945,-1.6831728353056945
222.70130023652055,0.3048571731081946,0.7976130037116109,-0.7643264120591213,1.069183585167316
222.87085741594086,0,0.7834017130719066,0.3289326242153916,-0.3289326242153916
223.04245025616393,0.3165299156223335,0.5724327649001579,0.4539092848844703,-0.13737936926213679
223.21681179554702,0.26389479179725456,0.8252742438702041,0.2650548790826353,-0.001160087285380751
223.3778039773128,0.18324725045255758,0.5780062080828603,-1.605206349125167,1.7884535995777244
223.54411907386756,0,0.9139224300245641,0.6479542391683648,-0.6479542391683648
223.70849030532386,0.036440882651286144,0.8628706942438744,1.6653902662878297,-1.6289493836365436
223.8766278379525,0,0.5696960396588262,-1.2292794416302015,1.2292794416302015
224.04711943761396,0,0.8359872160907792,0.5959490908203018,-0.5959490908203018
